candidate_id,mode_index,omega_ea,omega_meep,Q,decay,amplitude_abs,amplitude_real,amplitude_imag,relative_error,source_shift,quality_label,quality_note
15,0,0.3118261481125577,0.3130518206009328,12642.515808399758,-1.2380914738225575e-05,0.00016732173673853764,-5.4824293674871234e-05,-0.00015808497843961005,0.0039306276776142944,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.313951270122094,5638.539568684299,-2.783976828554487e-05,3.286863207089759e-05,3.207138519974685e-05,7.195361393390651e-06,0.006815085977873815,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3139727308917638,1121.1456311225108,-0.0001400231701288479,0.0003865229086906829,-0.00037941731789832973,-7.377301553782232e-05,0.00688390884535847,0.319001,cavity,1000 ≤ Q < 2500: good cavity
15,0,0.3118261481125577,0.31430873571419354,9997.826863990138,-1.5718852706194633e-05,0.00013451005942947798,-0.00011434806582807214,-7.083414380862227e-05,0.007961447802445709,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.316024578834154,2454.5508205000956,-6.437523643730597e-05,6.867459536503841e-05,-1.0347467587567548e-05,-6.789057344783585e-05,0.013464011106858284,0.319001,cavity,1000 ≤ Q < 2500: good cavity
15,0,0.3118261481125577,0.31748184498195764,2541.550815294045,-6.24582918176331e-05,4.598171326661769e-05,-4.597875733373639e-05,5.213722075708785e-07,0.018137340000616085,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.31762291730959497,2608.757139982582,-6.0876290943609196e-05,4.118026889568217e-06,3.991950418711621e-06,-1.0111762050973083e-06,0.018589746986018747,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.31800482229523336,35290.089834664635,-4.505582499011729e-06,6.613571953021598e-05,-1.8477639912328035e-05,-6.350204895158686e-05,0.019814483872100982,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.31823106689916614,251037.08817465985,-6.338327719084995e-07,4.742704287283133e-05,1.842550295553688e-05,-4.370154730094671e-05,0.020540031121112037,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.31834346366478555,416086.56436317397,-3.8254475261898263e-07,0.00014177348576643493,-0.00010484230416785456,-9.543486010436958e-05,0.020900478012111198,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.31993775860301693,4575.627555711758,-3.496107962323534e-05,5.208990555382426e-05,-1.6781223579045252e-05,-4.931276503904873e-05,0.0260132466105159,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3211414409889782,7339.294674282387,-2.1878222311626857e-05,1.798484096414726e-06,1.5711197296283908e-06,-8.752872901105703e-07,0.029873353895446864,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.321326444683283,12552.480499321977,-1.2799320608410403e-05,7.358005651021915e-07,-3.973049705330929e-07,6.19315131410821e-07,0.030466645046380164,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32150290197919634,120249.12641313816,-1.336820114911328e-06,3.186547996166333e-05,-2.1500612526496945e-05,-2.3518768551363603e-05,0.031032528622794268,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32160038109338007,45646.74524707537,-3.5227087862741465e-06,1.1442805237916525e-05,-1.1412038313666835e-05,8.38554256020494e-07,0.03134513587133246,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.321948666053726,5933.271589615703,-2.713078789593875e-05,0.0001384623002454382,0.00012099989290876145,6.731147380147109e-05,0.032462056188804454,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32265830110327753,1101.290856124578,-0.00014649095618513808,0.00012125215220829257,-7.037856303375557e-05,-9.873673217423515e-05,0.034737795583485886,0.319001,cavity,1000 ≤ Q < 2500: good cavity
15,0,0.3118261481125577,0.324992439875258,188750.3755881921,-8.60905412406472e-07,1.5257637093288896e-05,-1.384648961103642e-05,-6.408604771864599e-06,0.04222318058441893,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3250969995358415,55702.83507425108,-2.9181369233944004e-06,7.902967638129229e-06,5.01516513109108e-06,-6.107783247398851e-06,0.042558494544509724,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32514805325422497,1785.101884178099,-9.107268782138181e-05,7.699209987198462e-06,-7.699201945382175e-06,-1.1127946794625111e-08,0.042722219487695244,0.319001,cavity,1000 ≤ Q < 2500: good cavity
15,0,0.3118261481125577,0.3255475783296089,360454.0844752423,-4.515798160583322e-07,3.60925074773192e-05,-2.4683007892539087e-05,-2.6332835346335105e-05,0.044003462506608845,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32572647837863433,8004944.885243427,-2.0345329233876987e-08,0.0023043292174230374,0.0006045485664571,-0.002223612864925937,0.04457717978499711,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3265948289372431,3775.993295050508,-4.324621409753782e-05,3.387598399216953e-05,-1.6802768670922726e-05,-2.9415119520905975e-05,0.047361906350953165,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32775230442916004,617.0421229020905,-0.0002655834117836768,9.77563682270538e-05,-5.314492752697401e-05,-8.204830410859212e-05,0.051073832047123804,0.319001,incipient,250 ≤ Q < 1000: weak confinement
15,0,0.3118261481125577,0.32807274750831533,26816.86868576926,-6.1169100567362596e-06,3.034304393824898e-06,-2.956394869993921e-06,6.831782542343603e-07,0.05210146581387139,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3284124675773998,132632.09462864907,-1.2380580601433906e-06,1.4713957886602035e-05,-1.004851343679166e-05,-1.0748392177405684e-05,0.05319091925175891,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.32903153548669917,491.0412863735696,-0.0003350344916174541,0.0001505488780859573,-0.0001391355619535667,-5.7500087763460306e-05,0.055176217511851984,0.319001,incipient,250 ≤ Q < 1000: weak confinement
15,0,0.3118261481125577,0.3290654406653748,16352.407739210641,-1.0061681616350748e-05,3.2325344226976716e-05,-3.088453195900611e-05,-9.543247092351049e-06,0.055284948543168164,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3310353474612857,3125.4507160590633,-5.295801750454317e-05,9.741962383347328e-05,5.8975117763791107e-05,-7.754043198617355e-05,0.06160227250023366,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3318392738206082,91070.60756816473,-1.8218791039262167e-06,1.7179770995195658e-05,-1.0173670441330835e-05,-1.3843444701321897e-05,0.06418039612517189,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3325060336100541,99088.46847878148,-1.6778240632574516e-06,1.6388003873071988e-05,-1.6084035919336574e-05,-3.1417287421598607e-06,0.06631863819846087,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.33301259218389406,18854.613470134387,-8.831063885541445e-06,2.034748701973968e-05,-1.838925565150517e-05,-8.709506564786545e-06,0.06794312856562891,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.33362260281023104,38788.504421454825,-4.300534498382163e-06,3.3490638486088544e-05,-2.6584133282347607e-05,-2.0369259285311616e-05,0.06989938088772983,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.33426810193841694,13447.80687352901,-1.2428350030680407e-05,3.034599647805001e-06,-2.477646112949969e-06,-1.7521600273497129e-06,0.07196944182422609,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.3349873979191454,95155.62166059233,-1.7602081310235232e-06,1.0392336460093832e-05,-4.399543375177475e-06,-9.415130120700807e-06,0.07427616300550692,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.33509515484525665,57868.201411951304,-2.8953306537020753e-06,1.1365304397254245e-05,-1.1250796260356384e-05,-1.6092630456819283e-06,0.0746217303248722,0.319001,elite,Q ≥ 2500: strong cavity
15,0,0.3118261481125577,0.33598518377723385,1348866.153768479,-1.245435593585599e-07,1.099908471145361e-05,-1.0930337093860792e-05,1.2278418075238226e-06,0.07747597759491172,0.319001,elite,Q ≥ 2500: strong cavity
